ID,N,lim_lo,lim_hi,fre,cond_coarse
1,512,22,38,7.932298e-15,6.714246e+01
1,512,22,39,7.932298e-15,6.714246e+01
1,512,22,40,8.877894e-15,7.441389e+01
1,512,22,41,8.942005e-15,7.679769e+01
1,512,22,42,8.942005e-15,7.679769e+01
1,512,22,43,8.942005e-15,7.679769e+01
1,512,22,44,8.942005e-15,7.679769e+01
1,512,22,45,8.942005e-15,7.679769e+01
1,512,22,46,8.550082e-15,7.679769e+01
1,512,22,47,8.550082e-15,7.679769e+01
1,512,22,48,8.550082e-15,7.679769e+01
1,512,22,49,8.529598e-15,8.779785e+01
1,512,22,50,8.319337e-15,7.536203e+01
1,512,22,51,7.794998e-15,1.035219e+02
1,512,22,52,7.952692e-15,1.035219e+02
1,512,22,53,7.245910e-15,1.035219e+02
1,512,22,54,7.245910e-15,1.035219e+02
1,512,22,55,7.245910e-15,1.035219e+02
1,512,22,56,7.245910e-15,1.035219e+02
1,512,22,57,7.190195e-15,9.131759e+01
1,512,22,58,7.190195e-15,9.131759e+01
1,512,22,59,7.190195e-15,9.131759e+01
1,512,22,60,7.817016e-15,9.131759e+01
1,512,22,61,7.817016e-15,9.131759e+01
1,512,22,62,7.817016e-15,9.131759e+01
1,512,22,63,7.342515e-15,9.131759e+01
1,512,22,64,7.342515e-15,9.131759e+01
1,512,22,65,7.342515e-15,9.131759e+01
1,512,22,66,7.342515e-15,9.131759e+01
1,512,22,67,7.342515e-15,9.131759e+01
1,512,22,68,7.912870e-15,9.131759e+01
1,512,22,69,7.912870e-15,9.131759e+01
1,512,22,70,7.912870e-15,9.131759e+01
1,512,22,71,7.912870e-15,9.131759e+01
1,512,22,72,7.872870e-15,9.131759e+01
1,512,23,29,5.629806e-15,1.281533e+02
1,512,23,30,6.788663e-15,6.821563e+01
1,512,23,31,1.045574e-14,1.861870e+02
1,512,23,32,6.138199e-15,5.677896e+01
1,512,23,33,6.138199e-15,5.677896e+01
1,512,23,34,9.216698e-15,1.597455e+02
1,512,23,35,9.163418e-15,6.775001e+01
1,512,23,36,9.156022e-15,6.775001e+01
1,512,23,37,7.932298e-15,6.714246e+01
1,512,23,38,7.932298e-15,6.714246e+01
1,512,23,39,7.932298e-15,6.714246e+01
1,512,23,40,8.877894e-15,7.441389e+01
1,512,23,41,8.942005e-15,7.679769e+01
1,512,23,42,8.942005e-15,7.679769e+01
1,512,23,43,8.942005e-15,7.679769e+01
1,512,23,44,8.942005e-15,7.679769e+01
1,512,23,45,8.942005e-15,7.679769e+01
1,512,23,46,8.550082e-15,7.679769e+01
1,512,23,47,8.550082e-15,7.679769e+01
1,512,23,48,8.550082e-15,7.679769e+01
1,512,23,49,8.529598e-15,8.779785e+01
1,512,23,50,8.319337e-15,7.536203e+01
1,512,23,51,7.794998e-15,1.035219e+02
1,512,23,52,7.952692e-15,1.035219e+02
1,512,23,53,7.245910e-15,1.035219e+02
1,512,23,54,7.245910e-15,1.035219e+02
1,512,23,55,7.245910e-15,1.035219e+02
1,512,23,56,7.245910e-15,1.035219e+02
1,512,23,57,7.190195e-15,9.131759e+01
1,512,23,58,7.190195e-15,9.131759e+01
1,512,23,59,7.190195e-15,9.131759e+01
1,512,23,60,7.817016e-15,9.131759e+01
1,512,23,61,7.817016e-15,9.131759e+01
1,512,23,62,7.817016e-15,9.131759e+01
1,512,23,63,7.342515e-15,9.131759e+01
1,512,23,64,7.342515e-15,9.131759e+01
1,512,23,65,7.342515e-15,9.131759e+01
1,512,23,66,7.342515e-15,9.131759e+01
1,512,23,67,7.342515e-15,9.131759e+01
1,512,23,68,7.912870e-15,9.131759e+01
1,512,23,69,7.912870e-15,9.131759e+01
1,512,23,70,7.912870e-15,9.131759e+01
1,512,23,71,7.912870e-15,9.131759e+01
1,512,23,72,7.872870e-15,9.131759e+01
1,512,24,30,5.970253e-15,6.396379e+01
1,512,24,31,1.088234e-14,8.778292e+01
1,512,24,32,6.207632e-15,9.178464e+01
1,512,24,33,6.207632e-15,9.178464e+01
1,512,24,34,8.522142e-15,4.198385e+01
1,512,24,35,8.196899e-15,6.133910e+01
1,512,24,36,8.188630e-15,6.133910e+01
1,512,24,37,7.932298e-15,6.714246e+01
1,512,24,38,7.932298e-15,6.714246e+01
1,512,24,39,7.932298e-15,6.714246e+01
1,512,24,40,8.877894e-15,7.441389e+01
1,512,24,41,9.529415e-15,1.363839e+02
1,512,24,42,9.529415e-15,1.363839e+02
1,512,24,43,9.529415e-15,1.363839e+02
1,512,24,44,9.529415e-15,1.363839e+02
1,512,24,45,9.529415e-15,1.363839e+02
1,512,24,46,9.162653e-15,1.363839e+02
1,512,24,47,8.508187e-15,7.679769e+01
1,512,24,48,8.508187e-15,7.679769e+01
1,512,24,49,8.487602e-15,8.779785e+01
1,512,24,50,8.319337e-15,7.536203e+01
1,512,24,51,7.794998e-15,1.035219e+02
1,512,24,52,7.952692e-15,1.035219e+02
1,512,24,53,7.245910e-15,1.035219e+02
1,512,24,54,7.245910e-15,1.035219e+02
1,512,24,55,7.245910e-15,1.035219e+02
1,512,24,56,7.245910e-15,1.035219e+02
1,512,24,57,7.306249e-15,9.131759e+01
1,512,24,58,7.306249e-15,9.131759e+01
1,512,24,59,7.306249e-15,9.131759e+01
1,512,24,60,7.306249e-15,9.131759e+01
1,512,24,61,7.306249e-15,9.131759e+01
1,512,24,62,7.306249e-15,9.131759e+01
1,512,24,63,7.342515e-15,9.131759e+01
1,512,24,64,7.342515e-15,9.131759e+01
1,512,24,65,7.342515e-15,9.131759e+01
1,512,24,66,7.342515e-15,9.131759e+01
1,512,24,67,7.342515e-15,9.131759e+01
1,512,24,68,7.912870e-15,9.131759e+01
1,512,24,69,7.912870e-15,9.131759e+01
1,512,24,70,7.912870e-15,9.131759e+01
1,512,24,71,7.912870e-15,9.131759e+01
1,512,24,72,7.872870e-15,9.131759e+01
1,512,25,31,1.076223e-14,8.778292e+01
1,512,25,32,8.887129e-15,5.808456e+01
1,512,25,33,8.887129e-15,5.808456e+01
1,512,25,34,9.286134e-15,1.338343e+02
1,512,25,35,8.988577e-15,1.338343e+02
1,512,25,36,9.003625e-15,1.679770e+02
1,512,25,37,7.932298e-15,6.714246e+01
1,512,25,38,7.932298e-15,6.714246e+01
1,512,25,39,7.932298e-15,6.714246e+01
1,512,25,40,7.973264e-15,7.441390e+01
1,512,25,41,8.692853e-15,1.363839e+02
1,512,25,42,8.692853e-15,1.363839e+02
1,512,25,43,7.828170e-15,1.035219e+02
1,512,25,44,7.828170e-15,1.035219e+02
1,512,25,45,7.816949e-15,1.035219e+02
1,512,25,46,7.816949e-15,1.035219e+02
1,512,25,47,7.816949e-15,1.035219e+02
1,512,25,48,7.816949e-15,1.035219e+02
1,512,25,49,7.780960e-15,1.035219e+02
1,512,25,50,8.319337e-15,7.536203e+01
1,512,25,51,7.794998e-15,1.035219e+02
1,512,25,52,7.952692e-15,1.035219e+02
1,512,25,53,7.245910e-15,1.035219e+02
1,512,25,54,7.245910e-15,1.035219e+02
1,512,25,55,7.245910e-15,1.035219e+02
1,512,25,56,7.245910e-15,1.035219e+02
1,512,25,57,7.306249e-15,9.131759e+01
1,512,25,58,7.306249e-15,9.131759e+01
1,512,25,59,7.306249e-15,9.131759e+01
1,512,25,60,7.306249e-15,9.131759e+01
1,512,25,61,7.306249e-15,9.131759e+01
1,512,25,62,7.306249e-15,9.131759e+01
1,512,25,63,7.342515e-15,9.131759e+01
1,512,25,64,7.342515e-15,9.131759e+01
1,512,25,65,7.342515e-15,9.131759e+01
1,512,25,66,7.342515e-15,9.131759e+01
1,512,25,67,7.342515e-15,9.131759e+01
1,512,25,68,7.912870e-15,9.131759e+01
1,512,25,69,7.912870e-15,9.131759e+01
1,512,25,70,7.912870e-15,9.131759e+01
1,512,25,71,7.912870e-15,9.131759e+01
1,512,25,72,7.872870e-15,9.131759e+01
1,512,26,32,9.906112e-15,5.805585e+01
1,512,26,33,9.906112e-15,5.805585e+01
1,512,26,34,8.983723e-15,1.272603e+02
1,512,26,35,8.988577e-15,1.338343e+02
1,512,26,36,8.920642e-15,6.714246e+01
1,512,26,37,7.932298e-15,6.714246e+01
1,512,26,38,7.932298e-15,6.714246e+01
1,512,26,39,7.932298e-15,6.714246e+01
1,512,26,40,7.973264e-15,7.441390e+01
1,512,26,41,8.010721e-15,7.679769e+01
1,512,26,42,8.044421e-15,7.679769e+01
1,512,26,43,7.828170e-15,1.035219e+02
1,512,26,44,7.828170e-15,1.035219e+02
1,512,26,45,7.816949e-15,1.035219e+02
1,512,26,46,7.816949e-15,1.035219e+02
1,512,26,47,7.816949e-15,1.035219e+02
1,512,26,48,7.816949e-15,1.035219e+02
1,512,26,49,7.780960e-15,1.035219e+02
1,512,26,50,8.319337e-15,7.536203e+01
1,512,26,51,7.794998e-15,1.035219e+02
1,512,26,52,7.952692e-15,1.035219e+02
1,512,26,53,7.245910e-15,1.035219e+02
1,512,26,54,7.245910e-15,1.035219e+02
1,512,26,55,7.245910e-15,1.035219e+02
1,512,26,56,7.245910e-15,1.035219e+02
1,512,26,57,7.187710e-15,9.131759e+01
1,512,26,58,7.187710e-15,9.131759e+01
1,512,26,59,7.187710e-15,9.131759e+01
1,512,26,60,7.814730e-15,9.131759e+01
1,512,26,61,7.814730e-15,9.131759e+01
1,512,26,62,7.814730e-15,9.131759e+01
1,512,26,63,7.342515e-15,9.131759e+01
1,512,26,64,7.342515e-15,9.131759e+01
1,512,26,65,7.342515e-15,9.131759e+01
1,512,26,66,7.342515e-15,9.131759e+01
1,512,26,67,7.342515e-15,9.131759e+01
1,512,26,68,7.912870e-15,9.131759e+01
1,512,26,69,7.912870e-15,9.131759e+01
1,512,26,70,7.912870e-15,9.131759e+01
1,512,26,71,7.912870e-15,9.131759e+01
1,512,26,72,7.872870e-15,9.131759e+01
1,512,27,33,8.950024e-15,6.087027e+01
1,512,27,34,8.128952e-15,3.807704e+01
1,512,27,35,8.988577e-15,1.338343e+02
1,512,27,36,8.920642e-15,6.714246e+01
1,512,27,37,8.703964e-15,1.326342e+02
1,512,27,38,8.534603e-15,6.078904e+01
1,512,27,39,8.952659e-15,6.078904e+01
1,512,27,40,9.005199e-15,7.789427e+01
1,512,27,41,8.048162e-15,7.789427e+01
1,512,27,42,8.081706e-15,7.789427e+01
1,512,27,43,7.846792e-15,1.035219e+02
1,512,27,44,8.753630e-15,7.679769e+01
1,512,27,45,8.753630e-15,7.679769e+01
1,512,27,46,8.247127e-15,1.912577e+02
1,512,27,47,8.247127e-15,1.912577e+02
1,512,27,48,8.247127e-15,1.912577e+02
1,512,27,49,8.366410e-15,1.912577e+02
1,512,27,50,8.333510e-15,1.679770e+02
1,512,27,51,7.815577e-15,1.785197e+02
1,512,27,52,7.815577e-15,1.785197e+02
1,512,27,53,7.195282e-15,9.131759e+01
1,512,27,54,7.195282e-15,9.131759e+01
1,512,27,55,7.195282e-15,9.131759e+01
1,512,27,56,7.195282e-15,9.131759e+01
1,512,27,57,7.195282e-15,9.131759e+01
1,512,27,58,7.195282e-15,9.131759e+01
1,512,27,59,7.195282e-15,9.131759e+01
1,512,27,60,7.821695e-15,9.131759e+01
1,512,27,61,7.821695e-15,9.131759e+01
1,512,27,62,7.821695e-15,9.131759e+01
1,512,27,63,7.349928e-15,9.131759e+01
1,512,27,64,7.349928e-15,9.131759e+01
1,512,27,65,7.349928e-15,9.131759e+01
1,512,27,66,7.349928e-15,9.131759e+01
1,512,27,67,7.349928e-15,9.131759e+01
1,512,27,68,7.922359e-15,9.131759e+01
1,512,27,69,7.922359e-15,9.131759e+01
1,512,27,70,7.922359e-15,9.131759e+01
1,512,27,71,7.922359e-15,9.131759e+01
1,512,27,72,7.882407e-15,9.131759e+01
1,512,28,34,8.990302e-15,1.363839e+02
1,512,28,35,8.986438e-15,1.338343e+02
1,512,28,36,8.234656e-15,6.714246e+01
1,512,28,37,8.703964e-15,1.326342e+02
1,512,28,38,8.534603e-15,6.078904e+01
1,512,28,39,8.952659e-15,6.078904e+01
1,512,28,40,9.005199e-15,7.789427e+01
1,512,28,41,8.048162e-15,7.789427e+01
1,512,28,42,8.081706e-15,7.789427e+01
1,512,28,43,7.843363e-15,1.035219e+02
1,512,28,44,8.753630e-15,7.679769e+01
1,512,28,45,8.753630e-15,7.679769e+01
1,512,28,46,8.247127e-15,1.912577e+02
1,512,28,47,8.247127e-15,1.912577e+02
1,512,28,48,8.247127e-15,1.912577e+02
1,512,28,49,8.366410e-15,1.912577e+02
1,512,28,50,8.333510e-15,1.679770e+02
1,512,28,51,7.815577e-15,1.785197e+02
1,512,28,52,7.815577e-15,1.785197e+02
1,512,28,53,7.195282e-15,9.131759e+01
1,512,28,54,7.195282e-15,9.131759e+01
1,512,28,55,7.195282e-15,9.131759e+01
1,512,28,56,7.195282e-15,9.131759e+01
1,512,28,57,7.195282e-15,9.131759e+01
1,512,28,58,7.195282e-15,9.131759e+01
1,512,28,59,7.195282e-15,9.131759e+01
1,512,28,60,7.821695e-15,9.131759e+01
1,512,28,61,7.821695e-15,9.131759e+01
1,512,28,62,7.821695e-15,9.131759e+01
1,512,28,63,7.349928e-15,9.131759e+01
1,512,28,64,7.349928e-15,9.131759e+01
1,512,28,65,7.349928e-15,9.131759e+01
